PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;D;V;FUENTE_ARCHIVO
28;79;16;8;28079016_8_8;2025;9;27;33.0;V;datos25.csv
28;79;17;12;28079017_12_8;2025;9;27;81.0;V;datos25.csv
28;79;17;14;28079017_14_6;2025;9;27;45.0;V;datos25.csv
28;79;17;7;28079017_7_8;2025;9;27;24.0;V;datos25.csv
28;79;17;8;28079017_8_8;2025;9;27;44.0;V;datos25.csv
28;79;18;10;28079018_10_47;2025;9;27;46.0;V;datos25.csv
28;79;18;12;28079018_12_8;2025;9;27;34.0;V;datos25.csv
28;79;18;14;28079018_14_6;2025;9;27;55.0;V;datos25.csv
28;79;18;20;28079018_20_59;2025;9;27;3.0;V;datos25.csv
28;79;18;30;28079018_30_59;2025;9;27;0.5;V;datos25.csv
28;79;18;35;28079018_35_59;2025;9;27;0.5;V;datos25.csv
28;79;18;7;28079018_7_8;2025;9;27;2.0;V;datos25.csv
28;79;18;8;28079018_8_8;2025;9;27;31.0;V;datos25.csv
28;79;24;10;28079024_10_47;2025;9;27;21.0;V;datos25.csv
28;79;24;12;28079024_12_8;2025;9;27;20.0;V;datos25.csv
28;79;24;14;28079024_14_6;2025;9;27;75.0;V;datos25.csv
28;79;24;7;28079024_7_8;2025;9;27;3.0;V;datos25.csv
28;79;24;8;28079024_8_8;2025;9;27;16.0;V;datos25.csv
28;79;24;9;28079024_9_47;2025;9;27;9.0;V;datos25.csv
28;79;27;12;28079027_12_8;2025;9;27;48.0;V;datos25.csv
28;79;27;14;28079027_14_6;2025;9;27;59.0;V;datos25.csv
28;79;27;7;28079027_7_8;2025;9;27;7.0;V;datos25.csv
28;79;27;8;28079027_8_8;2025;9;27;37.0;V;datos25.csv
28;79;35;1;28079035_1_38;2025;9;27;5.0;V;datos25.csv
28;79;35;12;28079035_12_8;2025;9;27;45.0;V;datos25.csv
28;79;35;14;28079035_14_6;2025;9;27;59.0;V;datos25.csv
28;79;35;6;28079035_6_48;2025;9;27;0.4;V;datos25.csv
28;79;35;7;28079035_7_8;2025;9;27;6.0;V;datos25.csv
28;79;35;8;28079035_8_8;2025;9;27;36.0;V;datos25.csv
28;79;36;1;28079036_1_38;2025;9;27;7.0;V;datos25.csv
28;79;36;10;28079036_10_47;2025;9;27;27.0;V;datos25.csv
28;79;36;12;28079036_12_8;2025;9;27;39.0;V;datos25.csv
28;79;36;7;28079036_7_8;2025;9;27;4.0;V;datos25.csv
28;79;36;8;28079036_8_8;2025;9;27;33.0;V;datos25.csv
28;79;38;10;28079038_10_47;2025;9;27;27.0;V;datos25.csv
28;79;38;12;28079038_12_8;2025;9;27;38.0;V;datos25.csv
28;79;38;20;28079038_20_59;2025;9;27;3.1;V;datos25.csv
28;79;38;30;28079038_30_59;2025;9;27;0.4;V;datos25.csv
28;79;38;35;28079038_35_59;2025;9;27;0.4;V;datos25.csv
28;79;38;7;28079038_7_8;2025;9;27;5.0;V;datos25.csv
28;79;38;8;28079038_8_8;2025;9;27;30.0;V;datos25.csv
28;79;38;9;28079038_9_47;2025;9;27;12.0;V;datos25.csv
28;79;39;12;28079039_12_8;2025;9;27;48.0;V;datos25.csv
28;79;39;14;28079039_14_6;2025;9;27;53.0;V;datos25.csv
28;79;39;7;28079039_7_8;2025;9;27;5.0;V;datos25.csv
28;79;39;8;28079039_8_8;2025;9;27;41.0;V;datos25.csv
28;79;4;10;28079004_10_A;2025;9;27;44.0;V;datos25.csv
28;79;4;12;28079004_12_8;2025;9;27;56.0;V;datos25.csv
28;79;4;6;28079004_6_48;2025;9;27;0.3;V;datos25.csv
28;79;4;7;28079004_7_8;2025;9;27;9.0;V;datos25.csv
28;79;4;8;28079004_8_8;2025;9;27;42.0;V;datos25.csv
28;79;4;9;28079004_9_A;2025;9;27;12.0;V;datos25.csv
28;79;40;10;28079040_10_47;2025;9;27;25.0;V;datos25.csv
28;79;40;12;28079040_12_8;2025;9;27;43.0;V;datos25.csv
28;79;40;7;28079040_7_8;2025;9;27;5.0;V;datos25.csv
28;79;40;8;28079040_8_8;2025;9;27;35.0;V;datos25.csv
28;79;47;10;28079047_10_47;2025;9;27;26.0;V;datos25.csv
28;79;47;12;28079047_12_8;2025;9;27;40.0;V;datos25.csv
28;79;47;7;28079047_7_8;2025;9;27;3.0;V;datos25.csv
28;79;47;8;28079047_8_8;2025;9;27;36.0;V;datos25.csv
28;79;47;9;28079047_9_47;2025;9;27;10.0;V;datos25.csv
28;79;48;10;28079048_10_47;2025;9;27;26.0;V;datos25.csv
28;79;48;12;28079048_12_8;2025;9;27;28.0;V;datos25.csv
28;79;48;7;28079048_7_8;2025;9;27;2.0;V;datos25.csv
28;79;48;8;28079048_8_8;2025;9;27;26.0;V;datos25.csv
28;79;48;9;28079048_9_47;2025;9;27;13.0;V;datos25.csv
28;79;49;12;28079049_12_8;2025;9;27;31.0;V;datos25.csv
28;79;49;14;28079049_14_6;2025;9;27;51.0;V;datos25.csv
28;79;49;7;28079049_7_8;2025;9;27;2.0;V;datos25.csv
28;79;49;8;28079049_8_8;2025;9;27;29.0;V;datos25.csv
28;79;50;10;28079050_10_47;2025;9;27;24.0;V;datos25.csv
28;79;50;12;28079050_12_8;2025;9;27;34.0;V;datos25.csv
28;79;50;7;28079050_7_8;2025;9;27;4.0;V;datos25.csv
28;79;50;8;28079050_8_8;2025;9;27;27.0;V;datos25.csv
28;79;50;9;28079050_9_47;2025;9;27;10.0;V;datos25.csv
28;79;54;10;28079054_10_A;2025;9;27;36.0;V;datos25.csv
28;79;54;12;28079054_12_8;2025;9;27;44.0;V;datos25.csv
28;79;54;14;28079054_14_6;2025;9;27;55.0;V;datos25.csv
28;79;54;7;28079054_7_8;2025;9;27;5.0;V;datos25.csv
28;79;54;8;28079054_8_8;2025;9;27;37.0;V;datos25.csv
28;79;54;9;28079054_9_A;2025;9;27;13.0;V;datos25.csv
28;79;56;10;28079056_10_47;2025;9;27;33.0;V;datos25.csv
28;79;56;12;28079056_12_8;2025;9;27;70.0;V;datos25.csv
28;79;56;6;28079056_6_48;2025;9;27;0.3;V;datos25.csv
28;79;56;7;28079056_7_8;2025;9;27;15.0;V;datos25.csv
28;79;56;8;28079056_8_8;2025;9;27;47.0;V;datos25.csv
28;79;56;9;28079056_9_47;2025;9;27;12.0;V;datos25.csv
28;79;57;10;28079057_10_47;2025;9;27;24.0;V;datos25.csv
28;79;57;12;28079057_12_8;2025;9;27;21.0;V;datos25.csv
28;79;57;7;28079057_7_8;2025;9;27;2.0;V;datos25.csv
28;79;57;8;28079057_8_8;2025;9;27;18.0;V;datos25.csv
28;79;57;9;28079057_9_A;2025;9;27;12.0;V;datos25.csv
28;79;58;12;28079058_12_8;2025;9;27;14.0;V;datos25.csv
28;79;58;14;28079058_14_6;2025;9;27;63.0;V;datos25.csv
28;79;58;7;28079058_7_8;2025;9;27;1.0;V;datos25.csv
28;79;58;8;28079058_8_8;2025;9;27;12.0;V;datos25.csv
28;79;59;12;28079059_12_8;2025;9;27;29.0;V;datos25.csv
28;79;59;14;28079059_14_6;2025;9;27;67.0;V;datos25.csv
28;79;59;7;28079059_7_8;2025;9;27;3.0;V;datos25.csv
28;79;59;8;28079059_8_8;2025;9;27;25.0;V;datos25.csv
28;79;60;10;28079060_10_47;2025;9;27;23.0;V;datos25.csv
28;79;60;12;28079060_12_8;2025;9;27;26.0;V;datos25.csv
28;79;60;14;28079060_14_6;2025;9;27;71.0;V;datos25.csv
28;79;60;7;28079060_7_8;2025;9;27;2.0;V;datos25.csv
28;79;60;8;28079060_8_8;2025;9;27;24.0;V;datos25.csv
28;79;60;9;28079060_9_A;2025;9;27;8.0;V;datos25.csv
28;79;8;1;28079008_1_38;2025;9;27;3.0;V;datos25.csv
28;79;8;10;28079008_10_47;2025;9;27;35.0;V;datos25.csv
28;79;8;12;28079008_12_8;2025;9;27;47.0;V;datos25.csv
28;79;8;14;28079008_14_6;2025;9;27;50.0;V;datos25.csv
28;79;8;20;28079008_20_59;2025;9;27;4.4;V;datos25.csv
28;79;8;30;28079008_30_59;2025;9;27;0.7;V;datos25.csv
28;79;8;35;28079008_35_59;2025;9;27;0.8;V;datos25.csv
28;79;8;6;28079008_6_48;2025;9;27;0.5;V;datos25.csv
28;79;8;7;28079008_7_8;2025;9;27;5.0;V;datos25.csv
28;79;8;8;28079008_8_8;2025;9;27;40.0;V;datos25.csv
28;79;8;9;28079008_9_47;2025;9;27;12.0;V;datos25.csv
28;79;11;12;28079011_12_8;2025;9;28;27.0;V;datos25.csv
28;79;11;20;28079011_20_59;2025;9;28;1.9;V;datos25.csv
28;79;11;30;28079011_30_59;2025;9;28;0.2;V;datos25.csv
28;79;11;35;28079011_35_59;2025;9;28;0.3;V;datos25.csv
28;79;11;7;28079011_7_8;2025;9;28;3.0;V;datos25.csv
28;79;11;8;28079011_8_8;2025;9;28;22.0;V;datos25.csv
28;79;16;12;28079016_12_8;2025;9;28;19.0;V;datos25.csv
28;79;16;14;28079016_14_6;2025;9;28;61.0;V;datos25.csv
28;79;16;7;28079016_7_8;2025;9;28;0.0;V;datos25.csv
28;79;16;8;28079016_8_8;2025;9;28;18.0;V;datos25.csv
28;79;17;12;28079017_12_8;2025;9;28;23.0;V;datos25.csv
28;79;17;14;28079017_14_6;2025;9;28;54.0;V;datos25.csv
28;79;17;7;28079017_7_8;2025;9;28;2.0;V;datos25.csv
28;79;17;8;28079017_8_8;2025;9;28;20.0;V;datos25.csv
28;79;18;10;28079018_10_47;2025;9;28;40.0;V;datos25.csv
28;79;18;12;28079018_12_8;2025;9;28;21.0;V;datos25.csv
28;79;18;14;28079018_14_6;2025;9;28;59.0;V;datos25.csv
28;79;18;20;28079018_20_59;2025;9;28;2.2;V;datos25.csv
28;79;18;30;28079018_30_59;2025;9;28;0.3;V;datos25.csv
28;79;18;35;28079018_35_59;2025;9;28;0.3;V;datos25.csv
28;79;18;7;28079018_7_8;2025;9;28;0.0;V;datos25.csv
28;79;18;8;28079018_8_8;2025;9;28;20.0;V;datos25.csv
28;79;24;10;28079024_10_47;2025;9;28;20.0;V;datos25.csv
28;79;24;12;28079024_12_8;2025;9;28;17.0;V;datos25.csv
28;79;24;14;28079024_14_6;2025;9;28;63.0;V;datos25.csv
28;79;24;7;28079024_7_8;2025;9;28;1.0;V;datos25.csv
28;79;24;8;28079024_8_8;2025;9;28;16.0;V;datos25.csv
28;79;24;9;28079024_9_47;2025;9;28;9.0;V;datos25.csv
28;79;27;12;28079027_12_8;2025;9;28;38.0;V;datos25.csv
28;79;27;14;28079027_14_6;2025;9;28;45.0;V;datos25.csv
28;79;27;7;28079027_7_8;2025;9;28;3.0;V;datos25.csv
28;79;27;8;28079027_8_8;2025;9;28;33.0;V;datos25.csv
28;79;35;1;28079035_1_38;2025;9;28;5.0;V;datos25.csv
28;79;35;12;28079035_12_8;2025;9;28;24.0;V;datos25.csv
28;79;35;14;28079035_14_6;2025;9;28;64.0;V;datos25.csv
28;79;35;6;28079035_6_48;2025;9;28;0.3;V;datos25.csv
28;79;35;7;28079035_7_8;2025;9;28;2.0;V;datos25.csv
28;79;35;8;28079035_8_8;2025;9;28;20.0;V;datos25.csv
28;79;36;1;28079036_1_38;2025;9;28;7.0;V;datos25.csv
28;79;36;10;28079036_10_47;2025;9;28;19.0;V;datos25.csv
28;79;36;12;28079036_12_8;2025;9;28;15.0;V;datos25.csv
28;79;36;7;28079036_7_8;2025;9;28;1.0;V;datos25.csv
28;79;36;8;28079036_8_8;2025;9;28;13.0;V;datos25.csv
28;79;38;10;28079038_10_47;2025;9;28;18.0;V;datos25.csv
28;79;38;12;28079038_12_8;2025;9;28;22.0;V;datos25.csv
28;79;38;20;28079038_20_59;2025;9;28;1.8;V;datos25.csv
28;79;38;30;28079038_30_59;2025;9;28;0.3;V;datos25.csv
28;79;38;35;28079038_35_59;2025;9;28;0.3;V;datos25.csv
28;79;38;7;28079038_7_8;2025;9;28;3.0;V;datos25.csv
28;79;38;8;28079038_8_8;2025;9;28;17.0;V;datos25.csv
28;79;38;9;28079038_9_47;2025;9;28;9.0;V;datos25.csv
28;79;39;12;28079039_12_8;2025;9;28;23.0;V;datos25.csv
28;79;39;14;28079039_14_6;2025;9;28;59.0;V;datos25.csv
28;79;39;7;28079039_7_8;2025;9;28;1.0;V;datos25.csv
28;79;39;8;28079039_8_8;2025;9;28;22.0;V;datos25.csv
28;79;4;10;28079004_10_A;2025;9;28;26.0;V;datos25.csv
28;79;4;12;28079004_12_8;2025;9;28;30.0;V;datos25.csv
28;79;4;6;28079004_6_48;2025;9;28;0.3;V;datos25.csv
28;79;4;7;28079004_7_8;2025;9;28;1.0;V;datos25.csv
28;79;4;8;28079004_8_8;2025;9;28;28.0;V;datos25.csv
28;79;4;9;28079004_9_A;2025;9;28;9.0;V;datos25.csv
28;79;40;10;28079040_10_47;2025;9;28;17.0;V;datos25.csv
28;79;40;12;28079040_12_8;2025;9;28;19.0;V;datos25.csv
28;79;40;7;28079040_7_8;2025;9;28;2.0;V;datos25.csv
28;79;40;8;28079040_8_8;2025;9;28;16.0;V;datos25.csv
28;79;47;10;28079047_10_47;2025;9;28;18.0;V;datos25.csv
28;79;47;12;28079047_12_8;2025;9;28;19.0;V;datos25.csv
28;79;47;7;28079047_7_8;2025;9;28;0.0;V;datos25.csv
28;79;47;8;28079047_8_8;2025;9;28;18.0;V;datos25.csv
28;79;47;9;28079047_9_47;2025;9;28;8.0;V;datos25.csv
28;79;48;10;28079048_10_47;2025;9;28;23.0;V;datos25.csv
28;79;48;12;28079048_12_8;2025;9;28;14.0;V;datos25.csv
28;79;48;7;28079048_7_8;2025;9;28;0.0;V;datos25.csv
28;79;48;8;28079048_8_8;2025;9;28;14.0;V;datos25.csv
28;79;48;9;28079048_9_47;2025;9;28;10.0;V;datos25.csv
28;79;49;12;28079049_12_8;2025;9;28;13.0;V;datos25.csv
28;79;49;14;28079049_14_6;2025;9;28;56.0;V;datos25.csv
28;79;49;7;28079049_7_8;2025;9;28;0.0;V;datos25.csv
28;79;49;8;28079049_8_8;2025;9;28;12.0;V;datos25.csv
28;79;50;10;28079050_10_47;2025;9;28;19.0;V;datos25.csv
28;79;50;12;28079050_12_8;2025;9;28;18.0;V;datos25.csv
28;79;50;7;28079050_7_8;2025;9;28;1.0;V;datos25.csv
28;79;50;8;28079050_8_8;2025;9;28;16.0;V;datos25.csv
28;79;50;9;28079050_9_47;2025;9;28;8.0;V;datos25.csv
28;79;54;10;28079054_10_A;2025;9;28;18.0;V;datos25.csv
28;79;54;12;28079054_12_8;2025;9;28;18.0;V;datos25.csv
28;79;54;14;28079054_14_6;2025;9;28;61.0;V;datos25.csv
28;79;54;7;28079054_7_8;2025;9;28;0.0;V;datos25.csv
28;79;54;8;28079054_8_8;2025;9;28;17.0;V;datos25.csv
28;79;54;9;28079054_9_A;2025;9;28;8.0;V;datos25.csv
28;79;56;10;28079056_10_47;2025;9;28;25.0;V;datos25.csv
28;79;56;12;28079056_12_8;2025;9;28;41.0;V;datos25.csv
28;79;56;6;28079056_6_48;2025;9;28;0.2;V;datos25.csv
28;79;56;7;28079056_7_8;2025;9;28;7.0;V;datos25.csv
28;79;56;8;28079056_8_8;2025;9;28;30.0;V;datos25.csv
28;79;56;9;28079056_9_47;2025;9;28;11.0;V;datos25.csv
28;79;57;10;28079057_10_47;2025;9;28;23.0;V;datos25.csv
28;79;57;12;28079057_12_8;2025;9;28;16.0;V;datos25.csv
28;79;57;7;28079057_7_8;2025;9;28;1.0;V;datos25.csv
28;79;57;8;28079057_8_8;2025;9;28;14.0;V;datos25.csv
28;79;57;9;28079057_9_A;2025;9;28;13.0;V;datos25.csv
28;79;58;12;28079058_12_8;2025;9;28;10.0;V;datos25.csv
28;79;58;14;28079058_14_6;2025;9;28;54.0;V;datos25.csv
28;79;58;7;28079058_7_8;2025;9;28;0.0;V;datos25.csv
28;79;58;8;28079058_8_8;2025;9;28;9.0;V;datos25.csv
28;79;59;12;28079059_12_8;2025;9;28;22.0;V;datos25.csv
28;79;59;14;28079059_14_6;2025;9;28;58.0;V;datos25.csv
28;79;59;7;28079059_7_8;2025;9;28;1.0;V;datos25.csv
28;79;59;8;28079059_8_8;2025;9;28;21.0;V;datos25.csv
28;79;60;10;28079060_10_47;2025;9;28;19.0;V;datos25.csv
28;79;60;12;28079060_12_8;2025;9;28;17.0;V;datos25.csv
28;79;60;14;28079060_14_6;2025;9;28;67.0;V;datos25.csv
28;79;60;7;28079060_7_8;2025;9;28;1.0;V;datos25.csv
28;79;60;8;28079060_8_8;2025;9;28;16.0;V;datos25.csv
28;79;60;9;28079060_9_A;2025;9;28;7.0;V;datos25.csv
28;79;8;1;28079008_1_38;2025;9;28;2.0;V;datos25.csv
28;79;8;10;28079008_10_47;2025;9;28;22.0;V;datos25.csv
28;79;8;12;28079008_12_8;2025;9;28;19.0;V;datos25.csv
28;79;8;14;28079008_14_6;2025;9;28;60.0;V;datos25.csv
28;79;8;20;28079008_20_59;2025;9;28;2.2;V;datos25.csv
28;79;8;30;28079008_30_59;2025;9;28;0.3;V;datos25.csv
28;79;8;35;28079008_35_59;2025;9;28;0.5;V;datos25.csv
28;79;8;6;28079008_6_48;2025;9;28;0.3;V;datos25.csv
28;79;8;7;28079008_7_8;2025;9;28;1.0;V;datos25.csv
28;79;8;8;28079008_8_8;2025;9;28;18.0;V;datos25.csv
28;79;8;9;28079008_9_47;2025;9;28;8.0;V;datos25.csv
28;79;11;12;28079011_12_8;2025;9;29;6.0;V;datos25.csv
28;79;11;20;28079011_20_59;2025;9;29;0.4;V;datos25.csv
28;79;11;30;28079011_30_59;2025;9;29;0.0;V;datos25.csv
28;79;11;35;28079011_35_59;2025;9;29;0.0;V;datos25.csv
28;79;11;7;28079011_7_8;2025;9;29;1.0;V;datos25.csv
28;79;11;8;28079011_8_8;2025;9;29;5.0;V;datos25.csv
28;79;16;12;28079016_12_8;2025;9;29;10.0;V;datos25.csv
28;79;16;14;28079016_14_6;2025;9;29;73.0;V;datos25.csv
28;79;16;7;28079016_7_8;2025;9;29;1.0;V;datos25.csv
28;79;16;8;28079016_8_8;2025;9;29;10.0;V;datos25.csv
28;79;17;12;28079017_12_8;2025;9;29;10.0;V;datos25.csv
28;79;17;14;28079017_14_6;2025;9;29;77.0;V;datos25.csv
28;79;17;7;28079017_7_8;2025;9;29;1.0;V;datos25.csv
28;79;17;8;28079017_8_8;2025;9;29;8.0;V;datos25.csv
28;79;18;10;28079018_10_47;2025;9;29;22.0;V;datos25.csv
28;79;18;12;28079018_12_8;2025;9;29;9.0;V;datos25.csv
28;79;18;14;28079018_14_6;2025;9;29;81.0;V;datos25.csv
28;79;18;20;28079018_20_59;2025;9;29;0.6;V;datos25.csv
28;79;18;30;28079018_30_59;2025;9;29;0.1;V;datos25.csv
28;79;18;35;28079018_35_59;2025;9;29;0.0;V;datos25.csv
28;79;18;7;28079018_7_8;2025;9;29;0.0;V;datos25.csv
28;79;18;8;28079018_8_8;2025;9;29;9.0;V;datos25.csv
28;79;24;10;28079024_10_47;2025;9;29;9.0;V;datos25.csv
28;79;24;12;28079024_12_8;2025;9;29;6.0;V;datos25.csv
28;79;24;14;28079024_14_6;2025;9;29;84.0;V;datos25.csv
28;79;24;7;28079024_7_8;2025;9;29;1.0;V;datos25.csv
28;79;24;8;28079024_8_8;2025;9;29;5.0;V;datos25.csv
28;79;24;9;28079024_9_47;2025;9;29;4.0;V;datos25.csv
28;79;27;12;28079027_12_8;2025;9;29;18.0;V;datos25.csv
28;79;27;14;28079027_14_6;2025;9;29;74.0;V;datos25.csv
28;79;27;7;28079027_7_8;2025;9;29;2.0;V;datos25.csv
28;79;27;8;28079027_8_8;2025;9;29;14.0;V;datos25.csv
28;79;35;1;28079035_1_38;2025;9;29;4.0;V;datos25.csv
28;79;35;12;28079035_12_8;2025;9;29;15.0;V;datos25.csv
28;79;35;14;28079035_14_6;2025;9;29;80.0;V;datos25.csv
28;79;35;6;28079035_6_48;2025;9;29;0.2;V;datos25.csv
28;79;35;7;28079035_7_8;2025;9;29;2.0;V;datos25.csv
28;79;35;8;28079035_8_8;2025;9;29;11.0;V;datos25.csv
28;79;36;1;28079036_1_38;2025;9;29;7.0;V;datos25.csv
28;79;36;10;28079036_10_47;2025;9;29;10.0;V;datos25.csv
28;79;36;12;28079036_12_8;2025;9;29;7.0;V;datos25.csv
28;79;36;7;28079036_7_8;2025;9;29;1.0;V;datos25.csv
28;79;36;8;28079036_8_8;2025;9;29;6.0;V;datos25.csv
28;79;38;10;28079038_10_47;2025;9;29;13.0;V;datos25.csv
28;79;38;12;28079038_12_8;2025;9;29;18.0;V;datos25.csv
28;79;38;20;28079038_20_59;2025;9;29;1.3;V;datos25.csv
28;79;38;30;28079038_30_59;2025;9;29;0.2;V;datos25.csv
28;79;38;35;28079038_35_59;2025;9;29;0.2;V;datos25.csv
28;79;38;7;28079038_7_8;2025;9;29;5.0;V;datos25.csv
28;79;38;8;28079038_8_8;2025;9;29;11.0;V;datos25.csv
28;79;38;9;28079038_9_47;2025;9;29;6.0;V;datos25.csv
28;79;39;12;28079039_12_8;2025;9;29;9.0;V;datos25.csv
28;79;39;14;28079039_14_6;2025;9;29;80.0;V;datos25.csv
28;79;39;7;28079039_7_8;2025;9;29;1.0;V;datos25.csv
28;79;39;8;28079039_8_8;2025;9;29;8.0;V;datos25.csv
28;79;4;10;28079004_10_A;2025;9;29;10.0;V;datos25.csv
28;79;4;12;28079004_12_8;2025;9;29;10.0;V;datos25.csv
28;79;4;6;28079004_6_48;2025;9;29;0.2;V;datos25.csv
28;79;4;7;28079004_7_8;2025;9;29;0.0;V;datos25.csv
28;79;4;8;28079004_8_8;2025;9;29;10.0;V;datos25.csv
28;79;4;9;28079004_9_A;2025;9;29;4.0;V;datos25.csv
28;79;40;10;28079040_10_47;2025;9;29;17.0;V;datos25.csv
28;79;40;12;28079040_12_8;2025;9;29;12.0;V;datos25.csv
28;79;40;7;28079040_7_8;2025;9;29;2.0;V;datos25.csv
28;79;40;8;28079040_8_8;2025;9;29;9.0;V;datos25.csv
28;79;47;10;28079047_10_47;2025;9;29;13.0;V;datos25.csv
28;79;47;12;28079047_12_8;2025;9;29;10.0;V;datos25.csv
28;79;47;7;28079047_7_8;2025;9;29;1.0;V;datos25.csv
28;79;47;8;28079047_8_8;2025;9;29;9.0;V;datos25.csv
28;79;47;9;28079047_9_47;2025;9;29;5.0;V;datos25.csv
28;79;48;10;28079048_10_47;2025;9;29;16.0;V;datos25.csv
28;79;48;12;28079048_12_8;2025;9;29;6.0;V;datos25.csv
28;79;48;7;28079048_7_8;2025;9;29;0.0;V;datos25.csv
28;79;48;8;28079048_8_8;2025;9;29;6.0;V;datos25.csv
28;79;48;9;28079048_9_47;2025;9;29;6.0;V;datos25.csv
28;79;49;12;28079049_12_8;2025;9;29;8.0;V;datos25.csv
28;79;49;14;28079049_14_6;2025;9;29;75.0;V;datos25.csv
28;79;49;7;28079049_7_8;2025;9;29;0.0;V;datos25.csv
28;79;49;8;28079049_8_8;2025;9;29;8.0;V;datos25.csv
28;79;50;10;28079050_10_47;2025;9;29;11.0;V;datos25.csv
28;79;50;12;28079050_12_8;2025;9;29;8.0;V;datos25.csv
28;79;50;7;28079050_7_8;2025;9;29;1.0;V;datos25.csv
28;79;50;8;28079050_8_8;2025;9;29;8.0;V;datos25.csv
28;79;50;9;28079050_9_47;2025;9;29;4.0;V;datos25.csv
28;79;54;10;28079054_10_A;2025;9;29;17.0;V;datos25.csv
28;79;54;12;28079054_12_8;2025;9;29;13.0;V;datos25.csv
28;79;54;14;28079054_14_6;2025;9;29;73.0;V;datos25.csv
28;79;54;7;28079054_7_8;2025;9;29;1.0;V;datos25.csv
28;79;54;8;28079054_8_8;2025;9;29;11.0;V;datos25.csv
28;79;54;9;28079054_9_A;2025;9;29;7.0;V;datos25.csv
28;79;56;10;28079056_10_47;2025;9;29;15.0;V;datos25.csv
28;79;56;12;28079056_12_8;2025;9;29;33.0;V;datos25.csv
28;79;56;6;28079056_6_48;2025;9;29;0.2;V;datos25.csv
28;79;56;7;28079056_7_8;2025;9;29;9.0;V;datos25.csv
28;79;56;8;28079056_8_8;2025;9;29;20.0;V;datos25.csv
28;79;56;9;28079056_9_47;2025;9;29;7.0;V;datos25.csv
28;79;57;10;28079057_10_47;2025;9;29;14.0;V;datos25.csv
28;79;57;12;28079057_12_8;2025;9;29;5.0;V;datos25.csv
28;79;57;7;28079057_7_8;2025;9;29;1.0;V;datos25.csv
28;79;57;8;28079057_8_8;2025;9;29;4.0;V;datos25.csv
28;79;57;9;28079057_9_A;2025;9;29;10.0;V;datos25.csv
28;79;58;12;28079058_12_8;2025;9;29;2.0;V;datos25.csv
28;79;58;14;28079058_14_6;2025;9;29;87.0;V;datos25.csv
28;79;58;7;28079058_7_8;2025;9;29;0.0;V;datos25.csv
28;79;58;8;28079058_8_8;2025;9;29;2.0;V;datos25.csv
28;79;59;12;28079059_12_8;2025;9;29;9.0;V;datos25.csv
28;79;59;14;28079059_14_6;2025;9;29;79.0;V;datos25.csv
28;79;59;7;28079059_7_8;2025;9;29;0.0;V;datos25.csv
28;79;59;8;28079059_8_8;2025;9;29;8.0;V;datos25.csv
28;79;60;10;28079060_10_47;2025;9;29;9.0;V;datos25.csv
28;79;60;12;28079060_12_8;2025;9;29;8.0;V;datos25.csv
28;79;60;14;28079060_14_6;2025;9;29;84.0;V;datos25.csv
28;79;60;7;28079060_7_8;2025;9;29;1.0;V;datos25.csv
28;79;60;8;28079060_8_8;2025;9;29;6.0;V;datos25.csv
28;79;60;9;28079060_9_A;2025;9;29;4.0;V;datos25.csv
28;79;8;1;28079008_1_38;2025;9;29;2.0;V;datos25.csv
28;79;8;10;28079008_10_47;2025;9;29;13.0;V;datos25.csv
28;79;8;12;28079008_12_8;2025;9;29;13.0;V;datos25.csv
28;79;8;14;28079008_14_6;2025;9;29;74.0;V;datos25.csv
28;79;8;20;28079008_20_59;2025;9;29;1.9;V;datos25.csv
28;79;8;30;28079008_30_59;2025;9;29;0.2;V;datos25.csv
28;79;8;35;28079008_35_59;2025;9;29;0.4;V;datos25.csv
28;79;8;6;28079008_6_48;2025;9;29;0.2;V;datos25.csv
28;79;8;7;28079008_7_8;2025;9;29;1.0;V;datos25.csv
28;79;8;8;28079008_8_8;2025;9;29;12.0;V;datos25.csv
28;79;8;9;28079008_9_47;2025;9;29;6.0;V;datos25.csv
28;79;11;12;28079011_12_8;2025;9;30;23.0;V;datos25.csv
28;79;11;20;28079011_20_59;2025;9;30;1.3;V;datos25.csv
28;79;11;30;28079011_30_59;2025;9;30;0.1;V;datos25.csv
28;79;11;35;28079011_35_59;2025;9;30;0.1;V;datos25.csv
28;79;11;7;28079011_7_8;2025;9;30;3.0;V;datos25.csv
28;79;11;8;28079011_8_8;2025;9;30;18.0;V;datos25.csv
28;79;16;12;28079016_12_8;2025;9;30;21.0;V;datos25.csv
28;79;16;14;28079016_14_6;2025;9;30;61.0;V;datos25.csv
28;79;16;7;28079016_7_8;2025;9;30;1.0;V;datos25.csv
28;79;16;8;28079016_8_8;2025;9;30;19.0;V;datos25.csv
28;79;17;12;28079017_12_8;2025;9;30;21.0;V;datos25.csv
28;79;17;14;28079017_14_6;2025;9;30;63.0;V;datos25.csv
28;79;17;7;28079017_7_8;2025;9;30;3.0;V;datos25.csv
28;79;17;8;28079017_8_8;2025;9;30;17.0;V;datos25.csv
28;79;18;10;28079018_10_47;2025;9;30;20.0;V;datos25.csv
28;79;18;12;28079018_12_8;2025;9;30;19.0;V;datos25.csv
28;79;18;14;28079018_14_6;2025;9;30;68.0;V;datos25.csv
